2.5	2.0
2.98	3.0
3.44	4.0
3.94	1.0
4.43	2.0
4.91	3.0
5.4	4.0
5.89	1.0
6.37	2.0
6.86	3.0
7.34	4.0
7.81	1.0
8.3	2.0
8.78	3.0
9.27	4.0
9.75	1.0
10.24	2.0
10.72	3.0
11.21	4.0
11.69	1.0
12.17	2.0
12.65	3.0
13.15	4.0
13.63	1.0
14.11	2.0
14.6	3.0
15.09	4.0
15.56	1.0
16.03	2.0
16.53	3.0
17.02	4.0
17.49	1.0
17.99	2.0
18.46	3.0
18.93	4.0
19.43	1.0
19.92	2.0
20.4	3.0
20.88	4.0
21.37	1.0
21.85	2.0
22.34	3.0
22.82	4.0
23.3	1.0
23.79	2.0
24.27	3.0
24.75	4.0
25.23	1.0
25.72	2.0
26.2	3.0
26.69	4.0
27.17	1.0
27.66	2.0
28.14	3.0
28.62	4.0
29.11	1.0
29.6	2.0
30.08	3.0
30.56	4.0
31.04	1.0
31.53	2.0
32.01	3.0
32.49	4.0
32.98	1.0
33.47	2.0
33.95	3.0
34.43	4.0
34.91	1.0
35.4	2.0
35.88	3.0
36.36	4.0
36.85	1.0
37.34	2.0
37.81	3.0
38.28	4.0
38.78	1.0
39.27	2.0
39.75	3.0
40.24	4.0
40.72	1.0
41.21	2.0
41.69	3.0
42.17	4.0
42.65	1.0
43.14	2.0
43.63	3.0
44.1	4.0
44.59	1.0
45.08	2.0
45.56	3.0
46.04	4.0
46.53	1.0
47.01	2.0
47.5	3.0
47.98	4.0
48.47	1.0
48.95	2.0
49.43	3.0
49.91	4.0
50.39	1.0
50.88	2.0
51.36	3.0
51.85	4.0
52.33	1.0
52.82	2.0
53.3	3.0
53.79	4.0
54.27	1.0
54.75	2.0
55.25	3.0
55.73	4.0
56.2	1.0
56.69	2.0
57.17	3.0
57.66	4.0
58.14	1.0
58.62	2.0
59.1	3.0
59.61	4.0
60.08	1.0
60.56	2.0
61.04	3.0
61.53	4.0
62.01	1.0
62.5	2.0
62.99	3.0
63.47	4.0
63.94	1.0
64.43	2.0
64.91	3.0
65.4	4.0
65.88	1.0
66.36	2.0
66.85	3.0
67.34	4.0
67.82	1.0
68.3	2.0
68.78	3.0
69.28	4.0
69.75	1.0
70.24	2.0
70.73	3.0
71.21	4.0
71.69	1.0
72.17	2.0
72.65	3.0
73.14	4.0
73.62	1.0
74.11	2.0
74.59	3.0
75.09	4.0
75.56	1.0
76.04	2.0
76.53	3.0
77.02	4.0
77.49	1.0
77.98	2.0
78.47	3.0
78.96	4.0
79.43	1.0
79.91	2.0
80.39	3.0
80.89	4.0
81.36	1.0
81.85	2.0
82.36	3.0
82.83	4.0
83.3	1.0
83.79	2.0
84.27	3.0
84.75	4.0
85.24	1.0
85.72	2.0
86.2	3.0
86.69	4.0
87.17	1.0
87.66	2.0
88.14	3.0
88.62	4.0
89.11	1.0
89.6	2.0
90.07	3.0
90.56	4.0
91.04	1.0
91.53	2.0
92.01	3.0
92.49	4.0
92.98	1.0
93.47	2.0
93.95	3.0
94.42	4.0
94.91	1.0
95.4	2.0
95.88	3.0
96.36	4.0
96.85	1.0
97.33	2.0
97.81	3.0
98.3	4.0
98.78	1.0
99.27	2.0
99.75	3.0
100.24	4.0
100.72	1.0
101.2	2.0
101.69	3.0
102.17	4.0
102.66	1.0
103.14	2.0
103.62	3.0
104.11	4.0
104.59	1.0
105.08	2.0
105.56	3.0
106.04	4.0
106.53	1.0
107.01	2.0
107.5	3.0
107.98	4.0
108.46	1.0
108.95	2.0
109.43	3.0
109.91	4.0
110.41	1.0
110.89	2.0
111.36	3.0
111.86	4.0
112.33	1.0
112.82	2.0
113.3	3.0
113.78	4.0
114.28	1.0
114.76	2.0
115.24	3.0
115.73	4.0
116.21	1.0
116.69	2.0
117.18	3.0
117.65	4.0
118.14	1.0
118.62	2.0
119.11	3.0
119.59	4.0
120.07	1.0
120.56	2.0
121.05	3.0
121.53	4.0
122.01	1.0
122.5	2.0
122.98	3.0
123.47	4.0
123.95	1.0
124.43	2.0
124.91	3.0
125.4	4.0
125.88	1.0
126.37	2.0
126.85	3.0
127.33	4.0
127.82	1.0
128.3	2.0
128.78	3.0
129.27	4.0
129.75	1.0
130.25	2.0
130.72	3.0
131.21	4.0
131.69	1.0
132.17	2.0
132.66	3.0
133.14	4.0
133.62	1.0
134.11	2.0
134.58	3.0
135.07	4.0
135.56	1.0
136.04	2.0
136.53	3.0
137.01	4.0
137.5	1.0
137.98	2.0
138.46	3.0
138.95	4.0
139.43	1.0
139.91	2.0
140.4	3.0
140.88	4.0
141.37	1.0
141.86	2.0
142.33	3.0
142.82	4.0
143.3	1.0
143.78	2.0
144.27	3.0
144.75	4.0
145.24	1.0
145.73	2.0
146.2	3.0
146.69	4.0
147.17	1.0
147.66	2.0
148.14	3.0
148.63	4.0
149.11	1.0
149.59	2.0
150.07	3.0
150.56	4.0
151.04	1.0
151.53	2.0
152.02	3.0
152.51	4.0
