4.04	1.0
4.54	2.0
5.04	3.0
5.54	4.0
6.05	1.0
6.55	2.0
7.05	3.0
7.55	4.0
8.05	1.0
8.55	2.0
9.04	3.0
9.55	4.0
10.05	1.0
10.55	2.0
11.05	3.0
11.55	4.0
12.06	1.0
12.54	2.0
13.05	3.0
13.55	4.0
14.05	1.0
14.55	2.0
15.05	3.0
15.55	4.0
16.03	1.0
16.53	2.0
17.05	3.0
17.54	4.0
18.04	1.0
18.54	2.0
19.04	3.0
19.53	4.0
20.05	1.0
20.55	2.0
21.04	3.0
21.54	4.0
22.06	1.0
22.55	2.0
23.05	3.0
23.55	4.0
24.05	1.0
24.55	2.0
25.04	3.0
25.55	4.0
26.05	1.0
26.55	2.0
27.05	3.0
27.55	4.0
28.06	1.0
28.54	2.0
29.05	3.0
29.55	4.0
30.05	1.0
30.55	2.0
31.05	3.0
31.55	4.0
32.05	1.0
32.55	2.0
33.05	3.0
33.55	4.0
34.05	1.0
34.55	2.0
35.05	3.0
35.55	4.0
36.05	1.0
36.55	2.0
37.05	3.0
37.55	4.0
38.05	1.0
38.55	2.0
39.05	3.0
39.54	4.0
40.05	1.0
40.55	2.0
41.06	3.0
41.55	4.0
42.06	1.0
42.55	2.0
43.05	3.0
43.54	4.0
44.05	1.0
44.55	2.0
45.05	3.0
45.55	4.0
46.05	1.0
46.55	2.0
47.05	3.0
47.55	4.0
48.04	1.0
48.54	2.0
49.04	3.0
49.54	4.0
50.04	1.0
50.54	2.0
51.04	3.0
51.53	4.0
52.05	1.0
52.54	2.0
53.05	3.0
53.55	4.0
54.05	1.0
54.55	2.0
55.05	3.0
55.55	4.0
56.05	1.0
56.55	2.0
57.05	3.0
57.55	4.0
58.05	1.0
58.55	2.0
59.05	3.0
59.54	4.0
60.05	1.0
60.54	2.0
61.05	3.0
61.54	4.0
62.05	1.0
62.54	2.0
63.05	3.0
63.54	4.0
64.05	1.0
64.54	2.0
65.05	3.0
65.54	4.0
66.05	1.0
66.54	2.0
67.04	3.0
67.54	4.0
68.05	1.0
68.55	2.0
69.05	3.0
69.55	4.0
70.05	1.0
70.54	2.0
71.05	3.0
71.54	4.0
72.05	1.0
72.54	2.0
73.05	3.0
73.55	4.0
74.05	1.0
74.55	2.0
75.05	3.0
75.54	4.0
76.05	1.0
76.54	2.0
77.05	3.0
77.54	4.0
78.05	1.0
78.54	2.0
79.05	3.0
79.54	4.0
80.05	1.0
80.54	2.0
81.04	3.0
81.54	4.0
82.04	1.0
82.54	2.0
83.04	3.0
83.54	4.0
84.04	1.0
84.54	2.0
85.04	3.0
85.54	4.0
86.06	1.0
86.55	2.0
87.05	3.0
87.55	4.0
88.05	1.0
88.54	2.0
89.04	3.0
89.54	4.0
90.05	1.0
90.54	2.0
91.05	3.0
91.55	4.0
92.06	1.0
92.54	2.0
93.05	3.0
93.54	4.0
94.05	1.0
94.54	2.0
95.05	3.0
95.54	4.0
96.05	1.0
96.54	2.0
97.05	3.0
97.55	4.0
98.05	1.0
98.55	2.0
99.04	3.0
99.54	4.0
100.05	1.0
100.54	2.0
101.04	3.0
101.54	4.0
102.06	1.0
102.54	2.0
103.05	3.0
103.54	4.0
104.05	1.0
104.54	2.0
105.05	3.0
105.55	4.0
106.05	1.0
106.54	2.0
107.05	3.0
107.55	4.0
108.05	1.0
108.55	2.0
109.04	3.0
109.54	4.0
110.04	1.0
110.54	2.0
111.04	3.0
111.55	4.0
112.05	1.0
112.54	2.0
113.04	3.0
113.54	4.0
114.04	1.0
114.54	2.0
115.05	3.0
115.55	4.0
116.05	1.0
116.54	2.0
117.05	3.0
117.55	4.0
118.05	1.0
118.54	2.0
119.04	3.0
119.54	4.0
120.04	1.0
120.54	2.0
121.05	3.0
121.54	4.0
122.05	1.0
122.54	2.0
123.05	3.0
123.54	4.0
124.04	1.0
124.54	2.0
125.04	3.0
125.54	4.0
126.04	1.0
126.54	2.0
127.04	3.0
127.54	4.0
128.05	1.0
128.54	2.0
129.05	3.0
129.55	4.0
130.04	1.0
130.54	2.0
131.04	3.0
131.54	4.0
132.05	1.0
132.54	2.0
133.05	3.0
133.54	4.0
134.05	1.0
134.54	2.0
135.04	3.0
135.54	4.0
136.05	1.0
136.55	2.0
137.05	3.0
137.55	4.0
138.05	1.0
138.55	2.0
139.05	3.0
139.54	4.0
140.04	1.0
140.54	2.0
141.05	3.0
141.54	4.0
142.04	1.0
142.53	2.0
143.04	3.0
143.53	4.0
144.05	1.0
144.54	2.0
145.05	3.0
145.54	4.0
146.05	1.0
146.54	2.0
147.04	3.0
147.54	4.0
148.05	1.0
148.55	2.0
149.05	3.0
149.54	4.0
150.04	1.0
150.54	2.0
151.05	3.0
151.54	4.0
152.05	1.0
152.54	2.0
153.05	3.0
153.54	4.0
154.04	1.0
154.54	2.0
155.04	3.0
155.54	4.0
156.04	1.0
156.54	2.0
157.05	3.0
157.54	4.0
158.05	1.0
158.53	2.0
159.04	3.0
159.54	4.0
160.05	1.0
160.54	2.0
161.04	3.0
161.55	4.0
162.04	1.0
162.55	2.0
163.05	3.0
163.54	4.0
164.05	1.0
164.54	2.0
165.05	3.0
165.55	4.0
166.04	1.0
166.54	2.0
167.04	3.0
167.54	4.0
168.04	1.0
168.54	2.0
169.04	3.0
169.55	4.0
170.04	1.0
170.55	2.0
171.04	3.0
171.54	4.0
172.04	1.0
172.54	2.0
173.05	3.0
173.55	4.0
174.05	1.0
174.54	2.0
175.05	3.0
175.54	4.0
176.05	1.0
176.54	2.0
177.05	3.0
177.54	4.0
178.04	1.0
178.55	2.0
179.05	3.0
179.55	4.0
180.04	1.0
180.54	2.0
181.04	3.0
181.55	4.0
182.04	1.0
182.55	2.0
183.05	3.0
183.55	4.0
184.05	1.0
184.54	2.0
185.04	3.0
185.55	4.0
186.04	1.0
186.54	2.0
187.04	3.0
187.55	4.0
188.05	1.0
188.55	2.0
189.04	3.0
189.54	4.0
190.05	1.0
190.54	2.0
191.05	3.0
191.55	4.0
192.05	1.0
192.54	2.0
193.05	3.0
193.54	4.0
194.05	1.0
194.54	2.0
195.05	3.0
195.55	4.0
196.04	1.0
196.54	2.0
197.05	3.0
197.55	4.0
198.04	1.0
198.56	2.0
199.04	3.0
199.55	4.0
200.04	1.0
200.54	2.0
201.04	3.0
201.55	4.0
202.04	1.0
202.56	2.0
203.04	3.0
203.54	4.0
204.04	1.0
204.54	2.0
205.04	3.0
205.54	4.0
206.04	1.0
206.56	2.0
207.06	3.0
207.56	4.0
208.04	1.0
208.54	2.0
209.04	3.0
209.54	4.0
210.04	1.0
210.56	2.0
211.06	3.0
211.55	4.0
212.04	1.0
212.54	2.0
213.04	3.0
213.54	4.0
214.15	1.0
214.73	2.0
215.43	3.0
216.07	4.0
216.76	1.0
217.38	2.0
218.05	3.0
218.69	4.0
219.29	1.0
219.93	2.0
220.52	3.0
221.12	4.0
221.77	1.0
222.38	2.0
223.06	3.0
