0.0	0.905578231292517	N
0.905578231292517	3.5526530612244898	Eb:maj
3.5526530612244898	4.876190476190477	C:min
4.876190476190477	6.222947845804989	Bb:maj
6.222947845804989	7.569705215419502	Ab:maj/2
7.569705215419502	8.893242630385489	Eb:maj/5
8.893242630385489	10.24	F:min
10.24	11.563537414965987	Bb:maj
11.563537414965987	12.887074829931972	Eb:maj
12.887074829931972	14.233832199546486	Bb:maj/3
14.233832199546486	15.580589569160997	C:min
15.580589569160997	16.880907029478458	Bb:maj
16.880907029478458	18.250884353741498	Ab:maj
18.250884353741498	19.574421768707484	Eb:maj/3
19.574421768707484	20.89795918367347	F:min
20.89795918367347	22.244716553287983	Bb:maj
22.244716553287983	23.591473922902495	Eb:maj
23.591473922902495	24.891791383219957	Bb:maj/3
24.891791383219957	26.23854875283447	C:min
26.23854875283447	27.562086167800455	Bb:maj
27.562086167800455	28.908843537414967	Ab:maj
28.908843537414967	30.232380952380954	G:min
30.232380952380954	31.579138321995465	F:min
31.579138321995465	32.229297052154195	Ab:maj
32.229297052154195	32.90267573696145	Bb:maj
32.90267573696145	34.249433106575964	Eb:maj
34.249433106575964	35.572970521541954	Bb:maj/3
35.572970521541954	36.91972789115646	C:min
36.91972789115646	38.24326530612245	Bb:maj
38.24326530612245	39.59002267573696	Ab:maj
39.59002267573696	40.91356009070295	G:min
40.91356009070295	41.56371882086168	Eb:maj/2
41.56371882086168	42.237097505668935	Bb:maj
42.237097505668935	44.90739229024943	Eb:maj
44.90739229024943	46.230929705215424	Bb:maj/3
46.230929705215424	47.57768707482993	C:min7
47.57768707482993	48.90122448979592	Bb:maj
48.90122448979592	50.24798185941043	Ab:maj
50.24798185941043	51.57151927437642	G:min
51.57151927437642	52.895056689342404	F:min
52.895056689342404	53.56843537414966	Ab:maj
53.56843537414966	54.24181405895692	Bb:maj
54.24181405895692	55.58857142857143	Eb:maj
55.58857142857143	56.88888888888889	Bb:maj/3
56.88888888888889	58.2356462585034	C:min
58.2356462585034	59.55918367346939	Bb:maj
59.55918367346939	60.9059410430839	Ab:maj
60.9059410430839	62.22947845804989	Eb:maj/3
62.22947845804989	63.5762358276644	F:maj
63.5762358276644	64.89977324263039	Bb:maj
64.89977324263039	66.2465306122449	Ab:maj
66.2465306122449	67.57006802721088	Bb:maj
67.57006802721088	68.9168253968254	G:min
68.9168253968254	70.24036281179139	C:min
70.24036281179139	71.56390022675737	F:min
71.56390022675737	72.91065759637188	Ab:maj
72.91065759637188	75.58095238095238	Eb:maj7
75.58095238095238	76.90448979591837	Ab:maj
76.90448979591837	78.22802721088435	Bb:maj
78.22802721088435	79.57478458049887	G:min
79.57478458049887	80.89832199546485	C:min
80.89832199546485	83.56861678004535	F:min7
83.56861678004535	86.23891156462585	Bb:maj
86.23891156462585	87.58566893424036	Eb:maj
87.58566893424036	88.90920634920636	Bb:maj/3
88.90920634920636	90.23274376417234	C:min
90.23274376417234	91.57950113378685	Bb:maj
91.57950113378685	92.90303854875283	Ab:maj
92.90303854875283	94.24979591836735	G:min
94.24979591836735	96.24671201814058	F:min7
96.24671201814058	96.92009070294785	Bb:maj
96.92009070294785	98.24362811791383	Eb:maj
98.24362811791383	99.56716553287983	Bb:maj/3
99.56716553287983	100.91392290249433	C:min
100.91392290249433	102.23746031746032	Bb:maj
102.23746031746032	103.58421768707483	Ab:maj
103.58421768707483	104.90775510204082	G:min
104.90775510204082	106.2312925170068	Bb:maj/5
106.2312925170068	108.9015873015873	Eb:maj
108.9015873015873	110.24834467120182	Bb:maj/3
110.24834467120182	111.5718820861678	C:min7
111.5718820861678	112.89541950113379	Bb:maj
112.89541950113379	114.2421768707483	Ab:maj
114.2421768707483	115.5657142857143	Eb:maj/3
115.5657142857143	117.56263038548754	F:min
117.56263038548754	118.23600907029478	Bb:maj
118.23600907029478	119.58276643990929	Eb:maj
119.58276643990929	120.90630385487529	Bb:maj/3
120.90630385487529	122.22984126984127	C:min
122.22984126984127	123.57659863945578	Bb:maj
123.57659863945578	124.90013605442176	Ab:maj
124.90013605442176	126.24689342403629	Eb:maj/3
126.24689342403629	127.57043083900227	F:maj
127.57043083900227	128.91718820861678	Bb:maj
128.91718820861678	130.24072562358276	Ab:maj
130.24072562358276	131.56426303854875	Bb:maj
131.56426303854875	132.91102040816327	G:min
132.91102040816327	134.23455782312925	C:min
134.23455782312925	135.58131519274377	F:min
135.58131519274377	136.90485260770976	Ab:maj
136.90485260770976	139.57514739229026	Eb:maj7
139.57514739229026	140.89868480725625	Ab:maj
140.89868480725625	142.24544217687074	Bb:maj
142.24544217687074	143.56897959183675	G:min
143.56897959183675	144.89251700680273	C:min
144.89251700680273	147.5628117913832	F:min7
147.5628117913832	150.23310657596372	Bb:maj
150.23310657596372	151.57986394557824	Eb:maj
151.57986394557824	152.90340136054422	Bb:maj/3
152.90340136054422	154.25015873015874	C:min7
154.25015873015874	155.57369614512473	Bb:maj
155.57369614512473	156.92045351473922	Ab:maj
156.92045351473922	158.2439909297052	G:min
158.2439909297052	159.56752834467122	F:min
159.56752834467122	160.24090702947845	Ab:maj
160.24090702947845	160.9142857142857	Bb:maj
160.9142857142857	162.2378231292517	Eb:maj
162.2378231292517	163.56136054421768	Bb:maj/3
163.56136054421768	164.9081179138322	C:min
164.9081179138322	166.23165532879818	Bb:maj
166.23165532879818	167.5784126984127	Ab:maj
167.5784126984127	168.9019501133787	Eb:maj/3
168.9019501133787	170.2487074829932	Bb:maj
170.2487074829932	171.5722448979592	Eb:maj
171.5722448979592	172.9190022675737	E:maj
172.9190022675737	174.2425396825397	B:maj/3
174.2425396825397	175.5892970521542	C#:min
175.5892970521542	176.88961451247167	B:maj
176.88961451247167	178.23637188208616	A:maj
178.23637188208616	179.55990929705214	Ab:min
179.55990929705214	180.90666666666667	F#:min
180.90666666666667	181.58004535147393	A:maj
181.58004535147393	182.23020408163265	B:maj
182.23020408163265	183.57696145124717	E:maj
183.57696145124717	184.90049886621316	B:maj/3
184.90049886621316	186.24725623582768	C#:min
186.24725623582768	187.57079365079366	B:maj
187.57079365079366	188.91755102040815	A:maj
188.91755102040815	190.24108843537417	Ab:min
190.24108843537417	191.56462585034015	B:maj/5
191.56462585034015	194.23492063492063	E:maj
194.23492063492063	195.55845804988664	B:maj/3
195.55845804988664	196.90521541950113	C#:min
196.90521541950113	198.22875283446712	B:maj
198.22875283446712	199.57551020408164	A:maj
199.57551020408164	200.89904761904762	Ab:min
200.89904761904762	202.24580498866214	F#:min
202.24580498866214	203.56934240362813	B:maj
203.56934240362813	204.91609977324262	E:maj
204.91609977324262	206.23963718820863	B:maj/3
206.23963718820863	207.58639455782313	C#:min
207.58639455782313	208.9099319727891	B:maj
208.9099319727891	210.2334693877551	A:maj
210.2334693877551	212.9037641723356	Ab:min
212.9037641723356	215.59727891156464	E:maj
215.59727891156464	216.96725623582768	B:maj/3
216.96725623582768	218.3372335600907	C#:min
218.3372335600907	219.70721088435374	B:maj
219.70721088435374	221.07718820861678	A:maj
221.07718820861678	222.44716553287984	E:maj/3
222.44716553287984	223.81714285714287	F#:min
223.81714285714287	227.90385487528346	B:maj
227.90385487528346	229.2738321995465	C#:min
229.2738321995465	230.64380952380952	B:maj
230.64380952380952	232.01378684807256	A:maj
232.01378684807256	233.38376417233562	E:maj/3
233.38376417233562	234.75374149659865	F#:min7
234.75374149659865	236.10049886621314	B:maj
236.10049886621314	239.90857142857143	E:maj
