1.25	1.0
1.77	2.0
2.32	3.0
2.85	4.0
3.36	1.0
3.88	2.0
4.42	3.0
4.91	4.0
5.45	1.0
5.96	2.0
6.5	3.0
7.03	4.0
7.54	1.0
8.08	2.0
8.62	3.0
9.14	4.0
9.67	1.0
10.21	2.0
10.7	3.0
11.22	4.0
11.76	1.0
12.3	2.0
12.84	3.0
13.36	4.0
13.88	1.0
14.4	2.0
14.93	3.0
15.47	4.0
15.99	1.0
16.55	2.0
17.08	3.0
17.61	4.0
18.11	1.0
18.64	2.0
19.17	3.0
19.73	4.0
20.25	1.0
20.76	2.0
21.26	3.0
21.77	4.0
22.3	1.0
22.82	2.0
23.33	3.0
23.87	4.0
24.41	1.0
24.94	2.0
25.47	3.0
25.96	4.0
26.48	1.0
27.0	2.0
27.53	3.0
28.08	4.0
28.62	1.0
29.15	2.0
29.66	3.0
30.18	4.0
30.72	1.0
31.27	2.0
31.78	3.0
32.32	4.0
32.82	1.0
33.35	2.0
33.85	3.0
34.38	4.0
34.91	1.0
35.46	2.0
35.99	3.0
36.52	4.0
37.03	1.0
37.58	2.0
38.1	3.0
38.63	4.0
39.16	1.0
39.67	2.0
40.2	3.0
40.7	4.0
41.23	1.0
41.77	2.0
42.32	3.0
42.85	4.0
43.38	1.0
43.9	2.0
44.42	3.0
44.93	4.0
45.48	1.0
46.0	2.0
46.51	3.0
47.01	4.0
47.53	1.0
48.05	2.0
48.61	3.0
49.14	4.0
49.65	1.0
50.2	2.0
50.71	3.0
51.25	4.0
51.76	1.0
52.32	2.0
52.84	3.0
53.35	4.0
53.89	1.0
54.42	2.0
54.97	3.0
55.5	4.0
55.99	1.0
56.51	2.0
57.04	3.0
57.58	4.0
58.1	1.0
58.61	2.0
59.13	3.0
59.66	4.0
60.21	1.0
60.73	2.0
61.25	3.0
61.77	4.0
62.32	1.0
62.84	2.0
63.36	3.0
63.89	4.0
64.42	1.0
64.94	2.0
65.46	3.0
65.99	4.0
66.52	1.0
67.04	2.0
67.56	3.0
68.12	4.0
68.63	1.0
69.15	2.0
69.68	3.0
70.21	4.0
70.73	1.0
