0.135849	2.399999	A:maj
2.399999	4.664149	A:maj7
4.664149	6.928299	D:maj
6.928299	9.192449	E:sus4(b7)
9.192449	11.456599	A:maj
11.456599	13.720749	C#:min
13.720749	15.984899	B:min
15.984899	18.249049	E:maj
18.249049	20.513199	A:maj
20.513199	22.777349	A:maj7
22.777349	25.041499	D:maj
25.041499	27.305649	E:maj
27.305649	29.569799	A:maj
29.569799	31.833949	C#:min/5
31.833949	34.098099	F#:min
34.098099	36.362249	C#:min
36.362249	38.626399	D:maj
38.626399	40.890549	C#:min
40.890549	43.154699	B:min
43.154699	45.418849	E:maj
45.418849	47.682999	A:maj
47.682999	49.947149	C#:min/5
49.947149	52.211299	F#:min
52.211299	54.475449	C#:min
54.475449	56.739599	D:maj
56.739599	59.003749	C#:min
59.003749	61.267899	E:sus2
61.267899	65.796199	A:maj
65.796199	68.060349	D:maj
68.060349	70.324499	C#:min
70.324499	72.588649	D:maj
72.588649	74.852799	C#:min
74.852799	77.116949	D:maj
77.116949	79.381099	C#:min
79.381099	81.645249	B:min
81.645249	83.909399	E:maj
83.909399	86.173549	D:maj
86.173549	88.437699	C#:min
88.437699	89.569774	B:min
89.569774	90.701849	E:maj
90.701849	92.965999	A:maj
92.965999	95.230149	D:maj
95.230149	97.494299	C#:sus4
97.494299	99.758449	E:sus2
99.758449	102.025212	A:maj
102.025212	103.179058	A:maj
103.179058	104.330291	E:maj
104.330291	106.594441	D:maj
106.594441	108.858591	C#:min
108.858591	111.122741	B:min
111.122741	113.386891	A:maj
113.386891	115.651041	D:maj
115.651041	117.915191	C#:min
117.915191	120.179341	E:sus2
120.179341	122.443491	E:maj
122.443491	124.707898	A:maj
124.707898	126.97633	C#:min/5
126.97633	129.244762	F#:min
129.244762	131.513194	C#:min
131.513194	133.781626	D:maj
133.781626	136.050058	C#:min
136.050058	138.31849	B:min
138.31849	140.586922	E:maj
140.586922	142.855354	A:maj
142.855354	145.122585	C#:min/5
145.122585	147.388873	F#:min
147.388873	149.655161	C#:min
149.655161	151.921449	D:maj
151.921449	154.187737	C#:min
154.187737	156.454025	E:sus2
156.454025	158.720313	A:maj
158.720313	160.986601	A:maj
160.986601	163.252889	D:maj
163.252889	165.519177	C#:min
165.519177	167.785465	D:maj
167.785465	170.051753	C#:min
170.051753	172.318041	D:maj
172.318041	174.584329	C#:min
174.584329	176.850617	B:min
176.850617	179.116905	E:maj
179.116905	181.383193	D:maj
181.383193	183.649481	C#:min
183.649481	184.782625	B:min
184.782625	185.915769	E:maj
185.915769	188.182057	A:maj
188.182057	190.448345	D:maj
190.448345	192.714633	C#:sus4
192.714633	194.980921	E:sus2
194.980921	197.247209	A:maj
197.247209	201.779785	A:sus2
201.779785	204.046073	C#:min/5
204.046073	206.312361	F#:min7
206.312361	208.578649	C#:min
208.578649	210.844937	D:maj
210.844937	213.111225	C#:min
213.111225	215.377513	B:min
215.377513	217.643801	E:maj
217.643801	219.910089	A:maj
219.910089	222.176377	C#:min/5
222.176377	224.442665	F#:min
224.442665	226.708953	C#:min
226.708953	228.975241	D:maj
228.975241	231.241529	C#:min
231.241529	233.507817	E:sus2
233.507817	235.774105	D:maj/3
235.774105	240.306553	D:maj
240.306553	242.570703	C#:min
242.570703	244.834853	D:maj
244.834853	247.099003	C#:min
247.099003	249.363153	D:maj
249.363153	251.627303	C#:min
251.627303	253.891453	B:min
253.891453	256.155603	E:maj
256.155603	258.419753	D:maj
258.419753	260.683903	C#:min
260.683903	261.815978	B:maj
261.815978	262.948053	E:maj
262.948053	265.212203	A:maj
265.212203	267.476353	D:maj
267.476353	269.740503	C#:sus4
269.740503	270.872578	B:maj
270.872578	272.004653	E:maj
272.004653	276.532953	A:maj
276.532953	278.797103	D:maj
278.797103	281.061253	C#:min
281.061253	283.325403	B:min
283.325403	285.589553	E:maj
285.589553	287.853703	A:maj
287.853703	290.117853	D:maj
290.117853	292.382003	C#:min
292.382003	293.514078	F#:min
293.514078	294.646153	B:min
294.646153	296.910303	E:sus2
296.910303	300.306528	A:maj
300.306528	304.834828	A:maj
304.834828	305.96690300000006	N
