0.0	2.9024943310657596	N
2.9024943310657596	4.713650793650793	B:maj
4.713650793650793	6.478367346938776	C#:maj
6.478367346938776	8.243083900226758	F#:maj
8.243083900226758	10.077460317460318	Eb:min
10.077460317460318	11.818956916099774	B:maj
11.818956916099774	13.537233560090703	F#:maj/5
13.537233560090703	20.54965986394558	F#:maj
20.54965986394558	22.291156462585036	Eb:min9
22.291156462585036	24.03265306122449	C#:sus4
24.03265306122449	25.797369614512473	B:maj
25.797369614512473	27.538866213151927	F#:maj/3
27.538866213151927	29.30358276643991	Ab:sus4(b7)
29.30358276643991	31.045079365079367	C#:maj
31.045079365079367	32.80979591836735	F#:maj(9)
32.80979591836735	34.5512925170068	C#:maj/3
34.5512925170068	36.31600907029478	Eb:min(9)
36.31600907029478	38.05750566893424	C#:sus4
38.05750566893424	41.56371882086168	B:maj(9)
41.56371882086168	45.04671201814059	C#:7
45.04671201814059	46.81142857142857	B:maj(9)
46.81142857142857	48.55292517006803	C#:maj
48.55292517006803	50.31764172335601	F#:maj
50.31764172335601	52.05913832199547	Eb:min7
52.05913832199547	53.823854875283445	B:maj(9)
53.823854875283445	55.5653514739229	C#:7
55.5653514739229	57.26040816326531	F#:maj
57.26040816326531	59.04834467120182	E:maj6
59.04834467120182	60.8130612244898	B:maj(9)
60.8130612244898	62.55455782312925	C#:maj
62.55455782312925	64.29605442176872	F#:maj
64.29605442176872	66.03755102040816	Eb:min
66.03755102040816	67.77904761904762	B:maj(9)
67.77904761904762	69.52054421768707	C#:sus4
69.52054421768707	74.76825396825397	F#:maj(9)
74.76825396825397	76.50975056689343	C#:maj/3
76.50975056689343	78.27446712018141	Eb:min
78.27446712018141	80.01596371882086	F#:maj/5
80.01596371882086	81.75746031746031	B:maj
81.75746031746031	83.49895691609977	F#:maj/3
83.49895691609977	85.24045351473923	Ab:sus4(b7)
85.24045351473923	87.00517006802721	C#:maj
87.00517006802721	88.74666666666667	F#:maj
88.74666666666667	90.48816326530613	C#:maj/3
90.48816326530613	92.22965986394559	Eb:min
92.22965986394559	93.99437641723357	F#:maj/5
93.99437641723357	97.47736961451247	B:maj
97.47736961451247	104.55945578231292	C#:7
104.55945578231292	106.3241723356009	B:maj(9)
106.3241723356009	108.06566893424036	C#:maj
108.06566893424036	108.94802721088436	F#:maj
108.94802721088436	109.80716553287982	C#:maj/3
109.80716553287982	111.54866213151928	Eb:min
111.54866213151928	113.29015873015874	B:maj
113.29015873015874	115.05487528344672	C#:maj
115.05487528344672	118.53786848072562	F#:maj
118.53786848072562	120.27936507936508	B:maj
120.27936507936508	122.02086167800454	C#:maj
122.02086167800454	123.762358276644	F#:maj
123.762358276644	125.50385487528345	Eb:min
125.50385487528345	127.24535147392291	B:maj
127.24535147392291	128.98684807256237	C#:maj
128.98684807256237	132.53950113378684	F#:maj
132.53950113378684	136.0689342403628	E:maj7
136.0689342403628	139.59836734693877	B:maj
139.59836734693877	143.12780045351474	E:maj7
143.12780045351474	150.18666666666667	Eb:maj
150.18666666666667	151.95138321995466	C#:maj
151.95138321995466	153.6928798185941	Eb:maj
153.6928798185941	155.43437641723355	Ab:maj
155.43437641723355	157.19909297052155	F:min
157.19909297052155	158.940589569161	C#:maj
158.940589569161	160.68208616780046	Eb:maj
160.68208616780046	162.42358276643992	Ab:maj
162.42358276643992	164.1882993197279	Ab:maj/b7
164.1882993197279	165.92979591836735	C#:maj
165.92979591836735	167.6712925170068	Eb:maj
167.6712925170068	169.4360090702948	Ab:maj
169.4360090702948	171.17750566893423	F:min
171.17750566893423	172.9190022675737	C#:maj
172.9190022675737	174.68371882086169	Eb:maj
174.68371882086169	178.1899319727891	Ab:maj
178.1899319727891	179.9546485260771	C#:maj
179.9546485260771	181.76580498866213	Eb:maj
181.76580498866213	183.57696145124717	Ab:maj
183.57696145124717	185.3881179138322	F:min
185.3881179138322	187.29215419501134	C#:maj
187.29215419501134	189.14975056689343	Eb:sus4
189.14975056689343	192.05224489795918	Ab:maj/5
192.05224489795918	193.90984126984128	F#:maj(9)
193.90984126984128	195.74421768707484	F:min
195.74421768707484	197.18385487528346	E:maj
197.18385487528346	197.90367346938777	E:maj/7
197.90367346938777	212.43936507936507	Ab:maj
