24.26	1.0
25.09	2.0
25.93	3.0
26.76	4.0
27.59	1.0
28.43	2.0
29.26	3.0
30.1	4.0
30.94	1.0
31.77	2.0
32.6	3.0
33.43	4.0
34.26	1.0
35.11	2.0
35.93	3.0
36.76	4.0
37.6	1.0
38.44	2.0
39.27	3.0
40.1	4.0
40.92	1.0
41.77	2.0
42.6	3.0
43.43	4.0
44.27	1.0
45.11	2.0
45.93	3.0
46.76	4.0
47.6	1.0
48.43	2.0
49.27	3.0
50.1	4.0
50.94	1.0
51.77	2.0
52.6	3.0
53.45	4.0
54.27	1.0
55.1	2.0
55.94	3.0
56.78	4.0
57.61	1.0
58.44	2.0
59.27	3.0
60.1	4.0
60.94	1.0
61.77	2.0
62.61	3.0
63.44	4.0
64.27	1.0
65.11	2.0
65.94	3.0
66.78	4.0
67.61	1.0
68.45	2.0
69.28	3.0
70.11	4.0
70.94	1.0
71.78	2.0
72.61	3.0
73.43	4.0
74.27	1.0
75.11	2.0
75.94	3.0
76.78	4.0
77.61	1.0
78.44	2.0
79.28	3.0
80.11	4.0
80.94	1.0
81.78	2.0
82.62	3.0
83.44	4.0
84.28	1.0
85.12	2.0
85.95	3.0
86.78	4.0
87.61	1.0
88.45	2.0
89.28	3.0
90.12	4.0
90.95	1.0
91.78	2.0
92.61	3.0
93.44	4.0
94.28	1.0
95.11	2.0
95.95	3.0
96.78	4.0
97.61	1.0
98.44	2.0
99.28	3.0
100.11	4.0
100.94	1.0
101.78	2.0
102.61	3.0
103.45	4.0
104.28	1.0
105.11	2.0
105.95	3.0
106.79	4.0
107.62	1.0
108.42	2.0
109.28	3.0
110.1	4.0
110.94	1.0
111.78	2.0
112.61	3.0
113.42	4.0
114.28	1.0
115.11	2.0
115.94	3.0
116.77	4.0
117.61	1.0
118.44	2.0
119.28	3.0
120.11	4.0
120.94	1.0
121.77	2.0
122.61	3.0
123.44	4.0
124.28	1.0
125.11	2.0
125.95	3.0
126.78	4.0
127.61	1.0
128.44	2.0
129.28	3.0
130.11	4.0
130.95	1.0
131.78	2.0
132.61	3.0
133.44	4.0
134.28	1.0
135.11	2.0
135.95	3.0
136.77	4.0
137.61	1.0
138.44	2.0
139.28	3.0
140.11	4.0
140.94	1.0
141.78	2.0
142.61	3.0
143.44	4.0
144.28	1.0
145.11	2.0
145.94	3.0
146.76	4.0
147.61	1.0
148.45	2.0
149.28	3.0
150.11	4.0
150.95	1.0
151.78	2.0
152.61	3.0
153.44	4.0
154.28	1.0
155.12	2.0
155.95	3.0
156.78	4.0
157.61	1.0
158.45	2.0
159.28	3.0
160.11	4.0
160.95	1.0
161.78	2.0
162.61	3.0
163.44	4.0
164.28	1.0
165.11	2.0
165.95	3.0
166.78	4.0
167.62	1.0
168.45	2.0
169.28	3.0
170.12	4.0
170.95	1.0
171.78	2.0
172.62	3.0
173.45	4.0
174.28	1.0
175.12	2.0
175.95	3.0
176.78	4.0
177.62	1.0
178.45	2.0
179.29	3.0
180.12	4.0
180.95	1.0
181.78	2.0
182.61	3.0
183.45	4.0
184.28	1.0
185.11	2.0
185.95	3.0
186.78	4.0
187.62	1.0
188.45	2.0
189.28	3.0
190.11	4.0
190.95	1.0
191.78	2.0
192.6	3.0
193.46	4.0
194.29	1.0
195.12	2.0
195.95	3.0
196.79	4.0
197.62	1.0
198.45	2.0
199.28	3.0
200.12	4.0
200.95	1.0
201.78	2.0
202.62	3.0
203.45	4.0
204.29	1.0
205.12	2.0
205.95	3.0
206.79	4.0
207.62	1.0
208.45	2.0
209.29	3.0
210.12	4.0
210.95	1.0
211.79	2.0
212.62	3.0
213.45	4.0
214.29	1.0
215.12	2.0
215.96	3.0
216.79	4.0
217.62	1.0
218.45	2.0
219.29	3.0
220.13	4.0
221.08	1.0
221.92	2.0
222.77	3.0
223.61	4.0
224.45	1.0
225.3	2.0
226.15	3.0
226.99	4.0
227.84	1.0
228.68	2.0
229.53	3.0
230.37	4.0
231.22	1.0
232.06	2.0
232.91	3.0
233.76	4.0
234.6	1.0
235.44	2.0
236.29	3.0
237.13	4.0
237.98	1.0
238.82	2.0
239.67	3.0
240.52	4.0
241.36	1.0
242.2	2.0
243.05	3.0
243.89	4.0
244.74	1.0
245.58	2.0
246.43	3.0
247.27	4.0
248.12	1.0
249.01	2.0
249.85	3.0
250.68	4.0
251.5	1.0
252.33	2.0
253.19	3.0
254.04	4.0
254.88	1.0
255.74	2.0
256.58	3.0
257.43	4.0
258.27	1.0
259.15	2.0
260.15	3.0
261.07	4.0
262.07	1.0
