0.04	1.0
0.95	2.0
1.87	3.0
2.77	4.0
3.68	1.0
4.59	2.0
5.51	3.0
6.41	4.0
7.32	1.0
8.22	2.0
9.14	3.0
10.04	4.0
10.95	1.0
11.86	2.0
12.77	3.0
13.68	4.0
14.59	1.0
15.5	2.0
16.41	3.0
17.32	4.0
18.23	1.0
19.13	2.0
20.05	3.0
20.95	4.0
21.86	1.0
22.77	2.0
23.69	3.0
24.59	4.0
25.5	1.0
26.4	2.0
27.32	3.0
28.22	4.0
29.14	1.0
30.04	2.0
30.95	3.0
31.87	4.0
32.77	1.0
33.68	2.0
34.59	3.0
35.5	4.0
36.41	1.0
37.31	2.0
38.23	3.0
39.13	4.0
40.05	1.0
40.96	2.0
41.87	3.0
42.77	4.0
43.68	1.0
44.59	2.0
45.51	3.0
46.41	4.0
47.32	1.0
48.23	2.0
49.15	3.0
50.05	4.0
50.96	1.0
51.86	2.0
52.78	3.0
53.68	4.0
54.6	1.0
55.51	2.0
56.42	3.0
57.32	4.0
58.23	1.0
59.13	2.0
60.05	3.0
60.95	4.0
61.86	1.0
62.77	2.0
63.68	3.0
64.59	4.0
65.5	1.0
66.41	2.0
67.32	3.0
68.23	4.0
69.14	1.0
70.04	2.0
70.96	3.0
71.86	4.0
72.77	1.0
73.68	2.0
74.6	3.0
75.5	4.0
76.41	1.0
77.31	2.0
78.23	3.0
79.13	4.0
80.04	1.0
80.95	2.0
81.87	3.0
82.77	4.0
83.68	1.0
84.58	2.0
85.5	3.0
86.41	4.0
87.32	1.0
88.22	2.0
89.14	3.0
90.04	4.0
90.96	1.0
91.86	2.0
92.78	3.0
93.68	4.0
94.59	1.0
95.5	2.0
96.42	3.0
97.32	4.0
98.23	1.0
99.13	2.0
100.05	3.0
100.95	4.0
101.86	1.0
102.77	2.0
103.68	3.0
104.59	4.0
105.5	1.0
106.41	2.0
107.32	3.0
108.23	4.0
109.14	1.0
110.04	2.0
110.96	3.0
111.86	4.0
112.77	1.0
113.68	2.0
114.59	3.0
115.5	4.0
116.41	1.0
117.31	2.0
118.23	3.0
119.14	4.0
120.04	1.0
120.95	2.0
121.86	3.0
122.77	4.0
123.68	1.0
124.59	2.0
125.5	3.0
126.4	4.0
127.32	1.0
128.22	2.0
129.14	3.0
130.04	4.0
130.95	1.0
131.86	2.0
132.77	3.0
133.68	4.0
134.59	1.0
135.5	2.0
136.41	3.0
137.32	4.0
138.23	1.0
139.13	2.0
140.04	3.0
140.95	4.0
141.86	1.0
142.77	2.0
143.68	3.0
144.59	4.0
145.5	1.0
146.4	2.0
147.32	3.0
148.23	4.0
149.14	1.0
150.04	2.0
150.96	3.0
151.86	4.0
152.77	1.0
153.68	2.0
154.59	3.0
155.5	4.0
156.41	1.0
157.31	2.0
158.23	3.0
159.13	4.0
160.04	1.0
160.95	2.0
161.87	3.0
162.77	4.0
163.68	1.0
164.59	2.0
165.5	3.0
166.41	4.0
167.32	1.0
168.22	2.0
169.14	3.0
170.04	4.0
170.95	1.0
171.86	2.0
172.78	3.0
173.68	4.0
174.59	1.0
175.5	2.0
176.41	3.0
177.32	4.0
178.23	1.0
179.14	2.0
180.05	3.0
180.96	4.0
181.86	1.0
182.77	2.0
183.69	3.0
184.59	4.0
185.51	1.0
186.41	2.0
187.33	3.0
188.23	4.0
189.13	1.0
190.04	2.0
190.96	3.0
191.86	4.0
192.78	1.0
193.68	2.0
194.6	3.0
195.5	4.0
196.41	1.0
197.32	2.0
198.23	3.0
199.13	4.0
200.05	1.0
200.96	2.0
201.87	3.0
202.77	4.0
203.68	1.0
204.59	2.0
205.5	3.0
206.4	4.0
207.32	1.0
208.22	2.0
209.14	3.0
210.04	4.0
210.95	1.0
211.86	2.0
212.77	3.0
213.68	4.0
214.59	1.0
215.49	2.0
216.41	3.0
217.32	4.0
218.23	1.0
219.13	2.0
220.05	3.0
220.95	4.0
221.86	1.0
222.77	2.0
223.69	3.0
224.59	4.0
225.5	1.0
226.4	2.0
227.32	3.0
228.23	4.0
229.14	1.0
230.04	2.0
230.96	3.0
231.86	4.0
232.77	1.0
233.68	2.0
234.59	3.0
235.5	4.0
236.41	1.0
237.3	2.0
238.23	3.0
239.15	4.0
240.02	1.0
240.9	2.0
241.82	3.0
242.77	4.0
243.68	1.0
244.59	2.0
245.5	3.0
246.4	4.0
247.28	1.0
248.15	2.0
248.99	3.0
249.84	4.0
250.7	1.0
251.56	2.0
252.51	3.0
253.42	4.0
254.36	1.0
